"id","project_id","staff_id"
6202,3287,10
6203,3287,7
6205,3288,6
6206,3288,14
6208,3288,28
6209,3289,4
6210,3290,3
6211,3291,10
6212,3292,7
6213,3292,3
6214,3293,7
6215,3293,8
6216,3294,19
6217,3169,14
6218,1128,28
6219,1128,14
6220,3295,7
6221,3295,9
6222,3296,10
6223,3296,7
6224,3297,22
6225,3297,7
6226,3298,10
6227,3299,7
6228,3300,6
6229,3300,14
6230,3300,10
6231,3301,14
6232,3301,4
6233,3301,7
6234,1481,19
6235,3302,19
6236,3124,10
6237,3303,6
6238,3303,28
6239,3303,14
6240,3304,10
6241,3304,4
6242,3305,4
6243,1108,28
6244,1108,14
6245,3306,12
6246,3307,6
6247,3307,28
6248,3307,14
6249,3308,10
6250,3308,7
6251,3309,6
6252,3309,28
6253,3309,14
6254,3310,6
6255,3310,14
6256,3310,28
6257,3311,7
6258,3311,9
6259,3312,7
6260,3312,9
6261,805,17
6262,653,17
6263,3313,7
6264,3314,7
6265,3314,17
6266,3315,7
6267,3315,17
6268,3316,7
6269,3316,17
6270,3317,7
6271,3317,17
6272,3318,7
6273,3318,17
6274,3319,7
6275,3319,17
6276,3320,7
6277,3320,17
6278,3321,7
6279,3321,17
6280,3322,7
6281,3322,17
6282,3323,7
6283,3323,17
6284,3324,7
6285,3324,17
6286,3325,7
6287,3325,17
6288,2812,17
6289,2834,10
6290,3326,6
6291,3326,14
6292,3326,28
6293,3327,7
6294,3328,7
6295,3329,14
6296,3330,7
6297,3331,22
6298,3332,22
6299,3333,6
6300,3333,14
6301,3333,28
6302,3334,6
6303,3334,14
6304,3334,28
6305,3335,22
6306,3335,7
6307,3335,17
6308,3336,22
6309,3337,22
6310,3338,6
6311,3338,14
6312,3338,28
6313,3339,6
6314,3339,14
6315,3339,28
6316,3340,6
6317,3340,14
6318,3340,28
6319,3341,6
6320,3341,14
6321,3341,28
6322,3342,6
6323,3342,14
6324,3342,28
6325,3343,6
6326,3343,14
6327,3343,28
6328,3344,22
6329,3345,10
6330,3346,6
6331,3346,14
6332,3347,6
6333,3347,14
6334,3348,22
6335,182,12
6336,3349,7
6337,3349,9
6338,3350,6
6339,3350,28
6340,3350,14
6341,3351,15
6342,3290,10
6343,3352,6
6344,3352,14
6345,3353,6
6346,3353,14
6347,3354,22
6348,3355,22
6349,3329,7
6350,3329,9
6351,3356,7
6352,3356,9
6353,3357,10
6354,3357,4
6355,3107,9
6356,3308,17
6357,3263,17
6358,2861,17
6359,3358,10
6360,1426,17
6361,3359,8
6362,3360,9
6363,2728,7
6364,3361,7
6365,3361,9
6366,3362,22
6367,3363,14
6368,3363,10
6369,3364,7
6370,3365,7
6371,3366,6
6372,3366,14
6373,3366,12
6374,3366,10
6375,3363,6
6376,3363,12
6377,3363,9
6378,3367,9
6379,3368,7
6380,3368,9
6381,3369,6
6382,3369,28
6383,3369,14
6384,3370,6
6385,3370,28
6386,3370,14
6387,3371,10
6388,3372,22
6389,3372,7
6390,3372,17
6391,3373,10
6392,3374,7
6393,3374,9
6395,3375,10
6396,3375,8
6397,3376,10
6398,3376,8
6399,3377,22
6400,3362,14
6401,3378,6
6402,3378,28
6403,3378,14
6404,3379,6
6405,3379,28
6406,3379,14
6407,3380,6
6408,3380,28
6409,3380,14
6410,2981,10
6411,3381,10
6412,3381,4
6413,3382,6
6414,3382,28
6415,3382,14
6416,3383,6
6417,3383,28
6418,3383,14
6419,3384,6
6420,3384,28
6421,3384,14
6422,3385,6
6423,3385,28
6424,3385,14
6425,3386,6
6426,3386,28
6427,3386,14
6428,3387,6
6429,3387,28
6430,3387,14
6431,3388,6
6432,3388,28
6433,3388,14
6434,3389,6
6435,3389,28
6436,3389,14
6437,3390,6
6438,3390,28
6439,3390,14
6440,3391,6
6441,3391,14
6442,3391,28
6443,3392,6
6444,3392,14
6445,3392,28
6448,3394,10
6449,3394,4
6450,3395,10
6451,3395,4
6452,3396,12
6453,3397,22
6454,3398,7
6455,3398,17
6456,3399,7
6457,3399,9
6458,3400,7
6459,3400,9
6460,3401,6
6461,3401,28
6462,3401,14
6463,3402,6
6464,3402,28
6465,3402,14
6466,3403,6
6467,3403,28
6468,3403,14
6469,3404,6
6470,3404,28
6471,3404,14
6472,3405,6
6473,3405,28
6474,3405,14
6475,3406,6
6476,3406,28
6477,3406,14
6478,3407,6
6479,3407,28
6480,3407,14
6481,3408,6
6482,3408,28
6483,3408,14
6484,3409,6
6485,3409,28
6486,3409,14
6487,3410,6
6488,3410,28
6489,3410,14
6490,3411,6
6491,3411,28
6492,3411,14
6493,3412,15
6494,3413,15
6495,3414,7
6496,3415,7
6497,3415,9
6498,3416,30
6499,3416,10
6500,3416,7
6501,3417,15
6502,3418,10
6503,3419,15
6504,3420,6
6505,3420,14
6506,3420,28
6507,3421,6
6508,3421,14
6509,3421,28
6510,3422,6
6511,3422,28
6512,3422,14
6513,3423,10
6514,3423,7
6515,3424,22
6516,1478,12
6518,3425,7
6519,3425,9
6520,3426,22
6521,3427,10
6522,3427,8
6523,3428,8
6524,3429,6
6525,3429,14
6526,3429,4
6527,3430,6
6528,3430,14
6529,3430,28
6530,3431,4
6531,3431,8
6532,3432,6
6533,3432,14
6534,3432,4
6535,3433,10
6536,3433,8
6537,3434,30
6538,3434,22
6539,3434,7
6540,3435,6
6541,3435,14
6542,3435,4
6543,3436,6
6544,3436,14
6545,3436,4
6546,3437,6
6547,3437,14
6548,3437,4
6549,3438,9
6550,3364,10
6551,2812,12
6552,3439,6
6553,3439,14
6554,3439,4
6555,3440,15
6556,3441,15
6557,2823,12
6558,3442,22
6559,3443,6
6560,3443,28
6561,3443,14
6562,3444,6
6563,3444,28
6564,3444,14
6565,3445,4
6566,3446,22
6567,3446,4
6568,3447,7
6569,3448,22
6571,3449,10
6572,3449,8
6573,3450,10
6574,3451,10
6575,3452,10
6576,3452,9
6577,3453,7
6578,3453,9
6579,3454,7
6580,3454,9
6581,3451,7
6582,3451,9
6583,3455,7
6584,3455,9
6585,3456,10
6586,3456,8
6587,3457,7
6588,3457,9
6589,3458,6
6590,3458,4
6591,3459,10
6592,3459,7
6593,3460,22
6594,3461,8
6595,3462,15
6596,3463,7
6597,3463,8
6598,3464,12
6599,3465,7
6600,3466,12
6601,3467,15
6602,3468,6
6603,3468,28
6604,3468,14
6605,3469,7
6606,3469,9
6607,3470,6
6608,3470,28
6609,3470,14
6610,3471,30
6611,3471,7
6612,3472,15
6613,3473,9
6614,3446,10
6615,3474,22
6616,3474,7
6617,3475,12
6618,3475,10
6619,3475,4
6620,3476,10
6621,3476,3
6622,3474,30
6623,3477,22
6624,3477,10
6625,3477,7
6626,3478,10
6627,3478,7
6628,3479,6
6629,3479,14
6630,3479,4
6631,1276,10
6632,3480,10
6633,3480,9
6634,3481,7
6635,3481,8
6636,3427,22
6637,3482,10
6638,3483,6
6639,3483,14
6640,3483,28
6641,3484,6
6642,3484,14
6643,3484,28
6644,3485,7
6645,3485,9
6646,3486,22
6647,3487,22
6648,3488,22
6649,3489,7
6650,3489,14
6651,3490,8
6652,3491,7
6653,3491,9
6654,3492,7
6655,3492,9
6656,3493,15
6657,3271,7
6658,3271,9
6659,3494,22
6660,3494,10
6661,3494,7
6662,3495,12
6663,3496,22
6664,3496,4
6665,3497,6
6666,3497,28
6667,3497,14
6668,3498,6
6669,3498,28
6670,3498,14
6671,3499,6
6672,3499,28
6673,3499,14
6674,3500,6
6675,3500,28
6676,3500,14
6678,3501,6
6679,3501,28
6680,3501,14
6681,3502,7
6682,3502,9
6683,3503,7
6684,3503,9
6685,3504,10
6686,3019,10
6687,3505,22
6688,3505,7
6689,3506,14
6690,3507,10
6691,3507,9
6692,3458,28
6693,3458,14
6694,3508,22
6695,3508,7
6696,3509,22
6697,3509,7
6698,3510,10
6699,3506,6
6700,3506,28
6701,804,28
6702,3511,28
6703,3512,28
6704,3513,7
6705,3513,9
6706,3514,28
6707,3515,8
6708,3516,28
6709,3517,19
6710,3518,22
6711,3519,6
6712,3519,28
6713,3519,14
6714,3520,15
6715,3521,15
6716,3522,15
6717,3523,15
6718,3524,15
6719,3525,10
6720,3525,3
6721,3526,6
6722,3526,14
6723,3526,28
6724,3527,7
6725,3527,9
6726,3528,7
6727,3528,9
6728,3529,7
6729,3529,9
6730,806,30
6731,3495,10
6732,1796,22
6733,1350,28
6734,3530,10
6735,3530,4
6736,3259,15
6737,3260,15
6738,3262,15
6739,1491,15
6740,3264,15
6741,3265,15
6742,3531,10
6743,2952,12
6744,3532,7
6745,3533,30
6746,3533,22
6748,3534,14
6749,2532,10
6750,2532,7
6751,3535,7
6752,3536,10
6753,804,12
6754,3537,6
6755,3537,28
6756,3537,14
6757,3165,10
6758,3538,12
6759,3538,10
6760,3539,6
6761,3539,14
6762,3539,28
6763,3540,22
6764,3540,8
6765,3266,15
6766,3541,7
6767,3541,9
6768,1388,28
6769,1388,14
6770,3285,15
6771,3284,15
6772,1251,14
6773,3542,10
6774,3543,7
6775,3544,3
6776,3544,9
6777,3545,6
6778,3545,28
6779,3545,14
6780,3546,6
6781,3546,28
6782,3546,14
6783,3302,15
6784,3547,6
6785,3547,14
6786,3547,28
6787,1586,12
6788,3548,7
6789,3531,12
6790,2661,28
6791,3549,7
6792,3549,9
6793,3393,7
6794,3393,9
6795,3550,10
6796,3551,6
6797,3551,14
6799,3551,28
6800,3552,7
6801,3553,10
6802,3554,10
6803,3555,7
6804,3556,7
6805,3556,9
6806,3557,9
6807,3558,12
6808,3559,6
6809,3559,14
6810,3559,28
6811,3560,22
6812,3560,3
6813,3561,7
6814,3561,9
6815,3562,10
6816,3563,9
6817,3564,9
6818,3565,9
6819,3566,7
6820,3566,9
6821,3567,6
6822,3567,14
6823,3567,28
6824,3568,14
6825,3568,7
6826,3569,4
6827,3569,15
6828,3570,7
6829,3570,9
6830,3571,7
6831,3571,9
6832,3572,9
6833,3572,7
6834,503,14
6835,3573,6
6836,3573,14
6837,3573,28
6838,3574,6
6839,3574,14
6840,3574,28
6841,3573,15
6842,3575,10
6843,3533,14
6844,3576,22
6845,3576,7
6846,3576,9
6847,1245,28
6848,1245,14
6849,3577,22
6850,3577,7
6851,3577,9
6852,3578,14
6853,3579,14
6854,3580,22
6855,3581,3
6856,3582,15
6857,3583,9
6858,3584,7
6859,3584,9
6860,3261,15
6861,3465,12
6862,3585,9
6863,3586,22
6864,3586,7
6865,3587,22
6866,3588,7
6867,3588,8
6868,3589,7
6869,3589,9
6870,3590,10
6871,3591,10
6872,3592,12
6873,3593,7
6874,3593,9
6875,878,28
6876,878,14
6877,3594,6
6878,3594,14
6879,3594,28
6880,3595,14
6881,3595,7
6882,3596,7
6883,3596,9
6884,3597,12
6885,3597,10
6886,3598,10
6887,3599,10
6888,3600,10
6889,3601,9
6890,3601,30
6891,3602,9
6892,3603,12
6893,3604,7
6894,3604,9
6895,3605,9
6896,3606,7
6897,3606,9
6898,3285,12
6899,3607,14
6901,3607,28
6902,3608,14
6903,3608,28
6904,3609,14
6905,3609,28
6906,3610,14
6907,3610,4
6908,3611,12
6909,3612,9
6910,3613,10
6911,3614,6
6912,3614,14
6913,3614,28
6914,3615,6
6915,3615,14
6916,3615,28
6917,3616,10
6918,3616,8
6919,3617,9
6920,3618,6
6921,3618,14
6922,3618,28
6923,3619,6
6924,3619,14
6925,3619,28
6926,3620,9
6927,1287,6
6928,1287,28
6929,1287,14
6930,3621,9
6931,3622,4
6932,3623,9
6933,3053,22
6934,3624,15
6935,3625,6
6936,3625,14
6937,3625,28
6938,3626,6
6939,3626,28
6940,3626,14
6941,3627,19
6942,3627,15
6943,3425,22
6944,3628,9
6945,3629,9
6946,3630,9
6947,3608,30
6948,1157,28
6949,1157,14
6950,3631,9
6951,3632,10
6952,3633,12
6953,3634,10
6954,3634,3
6955,3635,10
6956,3636,10
6957,3637,6
6958,3637,28
6959,3637,14
6960,3637,4
6961,3638,9
6962,3639,8
6963,3640,10
6964,3267,7
6965,3080,6
6966,3080,28
6967,3080,14
6968,3641,9
6969,3642,9
6970,3643,6
6971,3643,28
6972,3643,14
6973,3643,4
6974,3644,22
6975,3644,8
6976,3645,22
6977,3645,8
6978,3646,30
6979,3646,22
6980,3646,7
6981,3647,22
6982,3648,9
6983,688,12
6984,3649,10
6985,3649,7
6986,3650,10
6987,3650,7
6988,3651,14
6989,3652,10
6990,3653,10
6991,3654,6
6992,3654,14
6993,3654,28
6994,3655,6
6995,3655,14
6996,3655,28
6997,3656,6
6998,3656,14
6999,3656,28
7000,3657,6
7001,3657,14
7002,3657,28
7003,3658,6
7004,3658,28
7005,3658,14
7006,3659,6
7007,3659,28
7008,3659,14
7009,3660,6
7010,3660,28
7011,3660,14
7012,3661,6
7013,3661,28
7014,3661,14
7015,3662,6
7016,3662,28
7017,3662,14
7018,3663,6
7019,3663,28
7020,3663,14
7021,3664,6
7022,3664,28
7023,3664,14
7024,3665,6
7025,3665,14
7026,3665,28
7027,3666,6
7028,3666,14
7029,3666,28
7030,3667,12
7031,3667,10
7032,3668,10
7033,3668,8
7034,3669,12
7035,3669,7
7036,3670,7
7037,3670,9
7038,3671,14
